시도,시군구,읍면동,하위,위도,경도,코드,코드종류
강원도,인제군,상남면,-,37.883928,128.266779,4281035000,H
강원도,고성군,간성읍,-,38.332836,128.391823,4282025000,H
강원도,고성군,거진읍,-,38.430703,128.408340,4282025300,H
강원도,고성군,현내면,-,38.518561,128.381750,4282031000,H
강원도,고성군,죽왕면,-,38.323453,128.488961,4282032000,H
강원도,고성군,토성면,-,38.249577,128.492681,4282033000,H
강원도,고성군,수동면,-,38.401677,128.310677,4282034000,H
강원도,양양군,양양읍,-,38.091603,128.600663,4283025000,H
강원도,양양군,서면,-,38.010903,128.525061,4283031000,H
강원도,양양군,손양면,-,38.047279,128.652210,4283032000,H
강원도,양양군,현북면,-,37.950231,128.646037,4283033000,H
강원도,양양군,현남면,-,37.938930,128.738351,4283034000,H
강원도,양양군,강현면,-,38.129281,128.560617,4283035000,H
충청북도,청주시 상당구,낭성면,-,36.629991,127.597139,4311131000,H
충청북도,청주시 상당구,미원면,-,36.653188,127.676901,4311132000,H
충청북도,청주시 상당구,가덕면,-,36.562033,127.562045,4311133000,H
충청북도,청주시 상당구,남일면,-,36.575040,127.520574,4311134000,H
충청북도,청주시 상당구,문의면,-,36.479241,127.441897,4311135000,H
충청북도,청주시 상당구,중앙동,-,36.639773,127.487866,4311152500,H
충청북도,청주시 상당구,성안동,-,36.629549,127.489018,4311154500,H
충청북도,청주시 상당구,탑대성동,-,36.633187,127.496710,4311162000,H
충청북도,청주시 상당구,영운동,-,36.619143,127.500133,4311167000,H
충청북도,청주시 상당구,금천동,-,36.626403,127.505844,4311168000,H
충청북도,청주시 상당구,용담.명암.산성동,-,36.635190,127.503652,4311169000,H
충청북도,청주시 상당구,용암1동,-,36.608901,127.501361,4311172000,H
충청북도,청주시 상당구,용암2동,-,36.607108,127.507901,4311173000,H
충청북도,청주시 서원구,남이면,-,36.573509,127.394114,4311231000,H
충청북도,청주시 서원구,현도면,-,36.495497,127.402401,4311232000,H
충청북도,청주시 서원구,사직1동,-,36.640436,127.476612,4311251000,H
충청북도,청주시 서원구,사직2동,-,36.631215,127.474203,4311252000,H
충청북도,청주시 서원구,사창동,-,36.634345,127.462664,4311253000,H
충청북도,청주시 서원구,모충동,-,36.625046,127.481333,4311254000,H
충청북도,청주시 서원구,산남동,-,36.633243,127.440632,4311255000,H
충청북도,청주시 서원구,분평동,-,36.606900,127.488519,4311256000,H
충청북도,청주시 서원구,수곡1동,-,36.616976,127.484573,4311257000,H
충청북도,청주시 서원구,수곡2동,-,36.619043,127.474811,4311258000,H
충청북도,청주시 서원구,성화.개신.죽림동,-,36.612704,127.452015,4311259000,H
충청북도,청주시 흥덕구,오송읍,-,36.625419,127.282136,4311325000,H
충청북도,청주시 흥덕구,강내면,-,36.603971,127.328789,4311331000,H
충청북도,청주시 흥덕구,옥산면,-,36.680804,127.324967,4311332000,H
충청북도,청주시 흥덕구,운천.신봉동,-,36.647961,127.476661,4311370000,H
충청북도,청주시 흥덕구,복대1동,-,36.635521,127.432587,4311374100,H
충청북도,청주시 흥덕구,복대2동,-,36.626120,127.443759,4311374200,H
충청북도,청주시 흥덕구,가경동,-,36.620281,127.434219,4311374700,H
충청북도,청주시 흥덕구,봉명1동,-,36.640206,127.459269,4311375100,H
충청북도,청주시 흥덕구,봉명2.송정동,-,36.644741,127.457817,4311375600,H
충청북도,청주시 흥덕구,강서제1동,-,36.641489,127.431134,4311376000,H
충청북도,청주시 흥덕구,강서제2동,-,36.641489,127.431134,4311377000,H
충청북도,청주시 청원구,내수읍,-,36.702909,127.547302,4311425000,H
충청북도,청주시 청원구,오창읍,-,36.733700,127.421834,4311425300,H
충청북도,청주시 청원구,북이면,-,33.008827,127.531269,4311431000,H
충청북도,청주시 청원구,우암동,-,36.650806,127.482190,4311451000,H
충청북도,청주시 청원구,내덕1동,-,36.658730,127.480671,4311452000,H
충청북도,청주시 청원구,내덕2동,-,36.656498,127.496032,4311453000,H
충청북도,청주시 청원구,율량.사천동,-,36.666495,127.498697,4311454000,H
충청북도,청주시 청원구,오근장동,-,36.692257,127.483132,4311455000,H
충청북도,충주시,주덕읍,-,36.986264,127.783327,4313025000,H
충청북도,충주시,살미면,-,36.912728,127.995710,4313031000,H
충청북도,충주시,수안보면,-,36.844227,128.026313,4313032500,H
충청북도,충주시,대소원면,-,36.949287,127.852484,4313033500,H
충청북도,충주시,신니면,-,36.998833,127.710341,4313035000,H
충청북도,충주시,노은면,-,37.052128,127.750467,4313036000,H
충청북도,충주시,앙성면,-,37.122237,127.754806,4313037000,H
충청북도,충주시,중앙탑면,-,37.037221,127.851156,4313038500,H
충청북도,충주시,금가면,-,37.031501,127.895442,4313039000,H
충청북도,충주시,동량면,-,37.015153,128.020663,4313040000,H
충청북도,충주시,산척면,-,37.083741,128.004789,4313041000,H
충청북도,충주시,엄정면,-,37.118322,127.925334,4313042000,H
충청북도,충주시,소태면,-,37.122355,127.853769,4313043000,H
충청북도,충주시,성내.충인동,-,36.973457,127.933877,4313051500,H
충청북도,충주시,교현.안림동,-,32.522023,123.741760,4313053500,H
충청북도,충주시,교현2동,-,36.981538,127.928995,4313054000,H
충청북도,충주시,용산동,-,36.960946,127.945443,4313055000,H
충청북도,충주시,지현동,-,36.962967,127.932056,4313056000,H
충청북도,충주시,문화동,-,36.969234,127.923166,4313057100,H
충청북도,충주시,호암.직동,-,36.955977,127.938676,4313058000,H
충청북도,충주시,달천동,-,36.961225,127.902781,4313060500,H
충청북도,충주시,봉방동,-,36.975835,127.904537,4313061000,H
충청북도,충주시,칠금.금릉동,-,36.982091,127.919289,4313062500,H
충청북도,충주시,연수동,-,36.990513,127.944602,4313063000,H
충청북도,충주시,목행.용탄동,-,37.011548,127.917045,4313064000,H
충청북도,제천시,봉양읍,-,37.148423,128.115509,4315025000,H
충청북도,제천시,금성면,-,37.063412,128.184367,4315031000,H
충청북도,제천시,청풍면,-,37.009326,128.144581,4315032000,H
충청북도,제천시,수산면,-,36.948781,128.208533,4315033000,H
충청북도,제천시,덕산면,-,36.875522,128.164722,4315034000,H
충청북도,제천시,한수면,-,36.902999,128.087321,4315035000,H
충청북도,제천시,백운면,-,37.180560,127.995774,4315036000,H
충청북도,제천시,송학면,-,37.202214,128.244354,4315038000,H
충청북도,제천시,교동,-,37.140022,128.219143,4315051000,H
충청북도,제천시,의림지동,-,37.174951,128.213602,4315051800,H
충청북도,제천시,중앙동,-,37.139338,128.208628,4315052800,H
충청북도,제천시,남현동,-,37.134764,128.217000,4315053700,H
충청북도,제천시,영서동,-,37.132835,128.201879,4315054700,H
충청북도,제천시,용두동,-,37.142344,128.200576,4315056000,H
충청북도,제천시,신백동,-,37.132994,128.228284,4315057700,H
충청북도,제천시,청전동,-,37.150376,128.209255,4315059000,H
충청북도,제천시,화산동,-,37.129193,128.213034,4315060500,H
충청북도,보은군,보은읍,-,36.499159,127.723130,4372025000,H
충청북도,보은군,속리산면,-,36.524636,127.833943,4372031500,H
충청북도,보은군,장안면,-,36.477359,127.800074,4372032500,H
충청북도,보은군,마로면,-,36.417150,127.837930,4372033000,H
충청북도,보은군,탄부면,-,36.437089,127.778439,4372034000,H
충청북도,보은군,삼승면,-,36.417363,127.734962,4372035000,H
충청북도,보은군,수한면,-,36.459564,127.668501,4372036000,H
충청북도,보은군,회남면,-,36.433552,127.574010,4372037000,H
충청북도,보은군,회인면,-,36.500297,127.602557,4372038500,H
충청북도,보은군,내북면,-,36.553930,127.658157,4372039000,H
충청북도,보은군,산외면,-,36.571518,127.747173,4372040000,H
충청북도,옥천군,옥천읍,-,36.301508,127.583737,4373025000,H
충청북도,옥천군,동이면,-,36.295201,127.645951,4373031000,H
충청북도,옥천군,안남면,-,36.354783,127.681135,4373032000,H
충청북도,옥천군,안내면,-,36.399523,127.649403,4373033000,H
충청북도,옥천군,청성면,-,36.324710,127.733182,4373034000,H
충청북도,옥천군,청산면,-,36.345306,127.815530,4373035000,H
충청북도,옥천군,이원면,-,36.228060,127.632126,4373036000,H
충청북도,옥천군,군서면,-,36.272316,127.525715,4373037000,H
충청북도,옥천군,군북면,-,36.356715,127.559978,4373038000,H
충청북도,영동군,영동읍,-,36.177499,127.810632,4374025000,H
충청북도,영동군,용산면,-,36.262922,127.804806,4374031000,H
충청북도,영동군,황간면,-,36.236017,127.896789,4374032000,H
충청북도,영동군,추풍령면,-,36.228905,127.997672,4374033500,H
충청북도,영동군,매곡면,-,36.166527,127.953035,4374034000,H
충청북도,영동군,상촌면,-,36.099957,127.895124,4374035000,H
충청북도,영동군,양강면,-,36.122910,127.761150,4374036000,H
충청북도,영동군,용화면,-,36.047321,127.776706,4374037000,H
충청북도,영동군,학산면,-,36.087219,127.686805,4374038000,H
충청북도,영동군,양산면,-,36.147058,127.642673,4374039000,H
충청북도,영동군,심천면,-,36.215412,127.709485,4374040000,H
충청북도,증평군,증평읍,-,36.766861,127.603930,4374525000,H
충청북도,증평군,도안면,-,36.827626,127.606027,4374531000,H
충청북도,진천군,진천읍,-,36.847832,127.414079,4375025000,H
충청북도,진천군,덕산면,-,36.898000,127.507453,4375031000,H
충청북도,진천군,초평면,-,36.829159,127.531706,4375032000,H
충청북도,진천군,문백면,-,36.799931,127.450998,4375033000,H
충청북도,진천군,백곡면,-,36.899755,127.351139,4375034000,H
충청북도,진천군,이월면,-,36.919117,127.433086,4375035000,H
충청북도,진천군,광혜원면,-,36.976646,127.423663,4375037000,H
충청북도,괴산군,괴산읍,-,36.827128,127.805132,4376025000,H
충청북도,괴산군,감물면,-,36.838855,127.882811,4376031000,H
충청북도,괴산군,장연면,-,36.835236,127.934478,4376032000,H
충청북도,괴산군,연풍면,-,36.766862,128.003055,4376033000,H
충청북도,괴산군,칠성면,-,36.753296,127.882617,4376034000,H
충청북도,괴산군,문광면,-,36.771838,127.773648,4376035000,H
충청북도,괴산군,청천면,-,36.673553,127.815488,4376036000,H
충청북도,괴산군,청안면,-,36.749180,127.682176,4376037000,H
충청북도,괴산군,사리면,-,36.815578,127.681454,4376039000,H
충청북도,괴산군,소수면,-,36.849287,127.726975,4376040000,H
충청북도,괴산군,불정면,-,36.893177,127.823656,4376041000,H
충청북도,음성군,음성읍,-,36.941694,127.654401,4377025000,H
충청북도,음성군,금왕읍,-,36.988246,127.573566,4377025300,H
충청북도,음성군,소이면,-,36.912613,127.751944,4377031000,H
충청북도,음성군,원남면,-,36.881431,127.647740,4377032000,H
충청북도,음성군,맹동면,-,36.918827,127.558150,4377033000,H
충청북도,음성군,대소면,-,36.961114,127.491483,4377034000,H
충청북도,음성군,삼성면,-,37.019194,127.493771,4377035000,H
충청북도,음성군,생극면,-,37.035860,127.612215,4377036000,H
충청북도,음성군,감곡면,-,37.096779,127.662641,4377037000,H
충청북도,단양군,단양읍,-,36.960927,128.391172,4380025000,H
충청북도,단양군,매포읍,-,37.046185,128.301705,4380025300,H
충청북도,단양군,대강면,-,36.868315,128.379842,4380031000,H
충청북도,단양군,가곡면,-,37.014623,128.431430,4380032000,H
충청북도,단양군,영춘면,-,37.068305,128.500084,4380033000,H
충청북도,단양군,어상천면,-,37.097274,128.346693,4380034000,H
충청북도,단양군,적성면,-,36.995054,128.275821,4380035000,H
충청북도,단양군,단성면,-,36.897730,128.290090,4380036000,H
충청남도,천안시 동남구,목천읍,-,36.788453,127.212553,4413125000,H
충청남도,천안시 동남구,풍세면,-,36.737690,127.122322,4413131000,H
충청남도,천안시 동남구,광덕면,-,36.676638,127.092652,4413132000,H
충청남도,천안시 동남구,북면,-,36.835070,127.271807,4413133000,H
충청남도,천안시 동남구,성남면,-,36.732160,127.236550,4413134000,H
충청남도,천안시 동남구,수신면,-,36.725211,127.285798,4413135000,H
충청남도,천안시 동남구,병천면,-,36.795383,127.312925,4413136000,H
충청남도,천안시 동남구,동면,-,36.781067,127.367142,4413137000,H
충청남도,천안시 동남구,중앙동,-,36.800143,127.152538,4413151000,H
충청남도,천안시 동남구,문성동,-,36.811061,127.150646,4413152000,H
충청남도,천안시 동남구,원성1동,-,36.812120,127.164028,4413153000,H
충청남도,천안시 동남구,원성2동,-,36.801401,127.160827,4413154000,H
충청남도,천안시 동남구,봉명동,-,36.809932,127.134128,4413155000,H
충청남도,천안시 동남구,일봉동,-,36.800950,127.141939,4413156000,H
충청남도,천안시 동남구,신방동,-,36.777791,127.127152,4413157000,H
충청남도,천안시 동남구,청룡동,-,36.795578,127.158146,4413158000,H
충청남도,천안시 동남구,신안동,-,36.818437,127.157615,4413159000,H
충청남도,천안시 서북구,성환읍,-,36.932113,127.128314,4413325000,H
충청남도,천안시 서북구,성거읍,-,36.873848,127.195144,4413325300,H
충청남도,천안시 서북구,직산읍,-,36.885332,127.137866,4413325600,H
충청남도,천안시 서북구,입장면,-,36.910502,127.225709,4413331000,H
충청남도,천안시 서북구,성정1동,-,36.815052,127.142947,4413351000,H
충청남도,천안시 서북구,성정2동,-,36.823672,127.137381,4413352000,H
충청남도,천안시 서북구,쌍용1동,-,36.804039,127.130496,4413353000,H
충청남도,천안시 서북구,쌍용2동,-,36.796272,127.123178,4413354000,H
충청남도,천안시 서북구,쌍용3동,-,36.802956,127.119146,4413355000,H
충청남도,천안시 서북구,백석동,-,36.827408,127.116085,4413356000,H
충청남도,천안시 서북구,불당동,-,36.808654,127.106282,4413356500,H
충청남도,천안시 서북구,부성1동,-,36.842730,127.152225,4413358000,H
충청남도,천안시 서북구,부성2동,-,36.837292,127.137934,4413359000,H
충청남도,공주시,유구읍,-,36.596512,126.968372,4415025000,H
충청남도,공주시,이인면,-,36.374721,127.069625,4415031000,H
충청남도,공주시,탄천면,-,36.326204,127.029416,4415032000,H
충청남도,공주시,계룡면,-,36.368364,127.157824,4415033000,H
충청남도,공주시,반포면,-,36.384003,127.238708,4415034000,H
충청남도,공주시,의당면,-,36.544229,127.159371,4415036000,H
충청남도,공주시,정안면,-,36.599349,127.098129,4415037000,H
충청남도,공주시,우성면,-,36.474711,127.058198,4415038000,H
충청남도,공주시,사곡면,-,36.538861,127.033678,4415039000,H
충청남도,공주시,신풍면,-,36.506062,126.945863,4415040000,H
충청남도,공주시,중학동,-,36.447271,127.124645,4415051000,H
충청남도,공주시,웅진동,-,36.457521,127.108130,4415054000,H
충청남도,공주시,금학동,-,36.432252,127.124033,4415055000,H
충청남도,공주시,옥룡동,-,36.452069,127.135044,4415056000,H
충청남도,공주시,신관동,-,36.470166,127.136461,4415057000,H
충청남도,공주시,월송동,-,36.466236,127.156476,4415059000,H
충청남도,보령시,웅천읍,-,36.242946,126.589147,4418025000,H
충청남도,보령시,주포면,-,36.410464,126.579813,4418031000,H
충청남도,보령시,오천면,-,36.384686,126.444133,4418032000,H
충청남도,보령시,오천면어항출장소,-,36.384686,126.444133,4418032500,H
충청남도,보령시,오천면원산도출장,-,36.384686,126.444133,4418032700,H
충청남도,보령시,천북면,-,36.484118,126.527929,4418033000,H
충청남도,보령시,청소면,-,36.450960,126.606348,4418034000,H
충청남도,보령시,청라면,-,36.403403,126.659639,4418035000,H
충청남도,보령시,남포면,-,36.296534,126.578720,4418036000,H
충청남도,보령시,주산면,-,36.203052,126.621754,4418038000,H
충청남도,보령시,미산면,-,36.243065,126.682563,4418039000,H
충청남도,보령시,성주면,-,36.329437,126.660740,4418040000,H
충청남도,보령시,주교면,-,36.381075,126.555617,4418041000,H
충청남도,보령시,대천1동,-,36.351885,126.597076,4418051500,H
충청남도,보령시,대천2동,-,36.353232,126.589766,4418052500,H
충청남도,보령시,대천3동,-,36.354679,126.605571,4418053500,H
충청남도,보령시,대천4동,-,36.340520,126.600867,4418054500,H
충청남도,보령시,대천5동,-,36.317200,126.515128,4418056500,H
충청남도,아산시,염치읍,-,36.821760,126.982215,4420025000,H
충청남도,아산시,배방읍,-,36.754095,127.068357,4420025300,H
충청남도,아산시,송악면,-,36.703504,126.994174,4420031000,H
충청남도,아산시,탕정면,-,36.809157,127.068452,4420033000,H
충청남도,아산시,음봉면,-,36.858061,127.047785,4420035000,H
충청남도,아산시,둔포면,-,36.910915,127.039072,4420036000,H
충청남도,아산시,영인면,-,36.885130,126.962584,4420037000,H
충청남도,아산시,인주면,-,36.859881,126.885053,4420038000,H
충청남도,아산시,선장면,-,36.793145,126.869136,4420039000,H
충청남도,아산시,도고면,-,36.740800,126.904044,4420040000,H
충청남도,아산시,신창면,-,36.790769,126.933819,4420041000,H
충청남도,아산시,온양1동,-,36.787194,126.999478,4420057000,H
충청남도,아산시,온양2동,-,36.778414,127.003379,4420058000,H
충청남도,아산시,온양3동,-,36.783503,127.012858,4420059000,H
충청남도,아산시,온양4동,-,36.788478,126.984022,4420060000,H
충청남도,아산시,온양5동,-,36.775216,126.996027,4420061000,H
충청남도,아산시,온양6동,-,36.760953,127.015723,4420062000,H
충청남도,서산시,대산읍,-,36.965514,126.420713,4421025000,H
충청남도,서산시,인지면,-,36.748634,126.417511,4421031000,H
충청남도,서산시,부석면,-,36.680412,126.396020,4421032000,H
충청남도,서산시,팔봉면,-,36.817959,126.367163,4421033000,H
충청남도,서산시,지곡면,-,36.875960,126.429917,4421034000,H
충청남도,서산시,성연면,-,36.834063,126.460491,4421036000,H
충청남도,서산시,음암면,-,36.796304,126.516194,4421037000,H
충청남도,서산시,운산면,-,36.778096,126.592853,4421038000,H
충청남도,서산시,해미면,-,36.713857,126.539898,4421039000,H
충청남도,서산시,고북면,-,36.666397,126.511701,4421040000,H
충청남도,서산시,부춘동,-,36.786153,126.448119,4421051000,H
충청남도,서산시,동문1동,-,36.789802,126.459125,4421052500,H
충청남도,서산시,동문2동,-,36.780835,126.459787,4421053500,H
충청남도,서산시,수석동,-,36.767360,126.489715,4421054000,H
충청남도,서산시,석남동,-,36.761740,126.459710,4421055000,H
충청남도,논산시,강경읍,-,36.152662,127.018313,4423025000,H
충청남도,논산시,연무읍,-,36.110012,127.103090,4423025300,H
충청남도,논산시,성동면,-,36.199521,127.027647,4423031000,H
충청남도,논산시,광석면,-,36.241860,127.083306,4423032000,H
충청남도,논산시,노성면,-,36.288159,127.106265,4423033000,H
충청남도,논산시,상월면,-,36.292047,127.164211,4423034000,H
충청남도,논산시,부적면,-,36.206100,127.144353,4423035000,H
충청남도,논산시,연산면,-,36.229586,127.199004,4423036000,H
충청남도,논산시,벌곡면,-,36.188603,127.286977,4423038000,H
충청남도,논산시,양촌면,-,36.138562,127.233864,4423039000,H
충청남도,논산시,가야곡면,-,36.140489,127.168788,4423040000,H
충청남도,논산시,은진면,-,36.163808,127.111558,4423041000,H
충청남도,논산시,채운면,-,36.160911,127.054497,4423042000,H
충청남도,논산시,취암동,-,36.198256,127.095023,4423051000,H
충청남도,논산시,부창동,-,36.197282,127.074786,4423052000,H
충청남도,계룡시,두마면,-,36.252862,127.260056,4425031000,H
충청남도,계룡시,엄사면,-,36.276796,127.221329,4425031500,H
충청남도,계룡시,신도안면,-,36.321037,127.229409,4425033000,H
충청남도,계룡시,금암동,-,36.272126,127.252027,4425051000,H
충청남도,당진시,합덕읍,-,36.793090,126.774369,4427025000,H
충청남도,당진시,송악읍,-,36.926085,126.738920,4427025300,H
충청남도,당진시,고대면,-,36.942712,126.577202,4427031000,H
충청남도,당진시,석문면,-,37.006865,126.542683,4427032000,H
충청남도,당진시,대호지면,-,36.914220,126.514642,4427033000,H
충청남도,당진시,정미면,-,36.859247,126.565474,4427034000,H
충청남도,당진시,면천면,-,36.814892,126.660265,4427035000,H
충청남도,당진시,순성면,-,36.844925,126.708221,4427036000,H
충청남도,당진시,우강면,-,36.829603,126.807954,4427037000,H
충청남도,당진시,신평면,-,36.883934,126.785954,4427038000,H
충청남도,당진시,송산면,-,36.955107,126.675755,4427039000,H
충청남도,당진시,당진1동,-,36.893217,126.627125,4427051000,H
충청남도,당진시,당진2동,-,36.889907,126.626108,4427052000,H
충청남도,당진시,당진3동,-,36.907945,126.644793,4427053000,H
충청남도,금산군,금산읍,-,36.095856,127.471906,4471025000,H
충청남도,금산군,금성면,-,36.136234,127.465958,4471031000,H
충청남도,금산군,제원면,-,36.129101,127.565385,4471032000,H
충청남도,금산군,부리면,-,36.059318,127.578867,4471033000,H
충청남도,금산군,군북면,-,36.181533,127.542394,4471034000,H
충청남도,금산군,남일면,-,36.028567,127.508206,4471035000,H
충청남도,금산군,남이면,-,36.049566,127.430495,4471036000,H
충청남도,금산군,진산면,-,36.140788,127.375146,4471037000,H
충청남도,금산군,복수면,-,36.200835,127.397154,4471038000,H
충청남도,금산군,추부면,-,36.204572,127.491616,4471039000,H
충청남도,부여군,부여읍,-,36.286247,126.947781,4476025000,H
충청남도,부여군,규암면,-,36.285285,126.875751,4476031000,H
충청남도,부여군,은산면,-,36.328150,126.817198,4476032000,H
충청남도,부여군,외산면,-,36.321961,126.721205,4476033000,H
충청남도,부여군,내산면,-,36.279870,126.762663,4476034000,H
충청남도,부여군,구룡면,-,36.253040,126.816940,4476035000,H
충청남도,부여군,홍산면,-,36.229893,126.761315,4476036000,H
충청남도,부여군,옥산면,-,36.199200,126.729776,4476037000,H
충청남도,부여군,남면,-,36.212872,126.806824,4476038000,H
충청남도,부여군,충화면,-,36.173355,126.826154,4476039000,H
충청남도,부여군,양화면,-,36.117744,126.855418,4476040000,H
충청남도,부여군,임천면,-,36.173247,126.890503,4476041000,H
충청남도,부여군,장암면,-,36.225879,126.901228,4476042000,H
충청남도,부여군,세도면,-,36.180826,126.957575,4476043000,H
충청남도,부여군,석성면,-,36.236735,126.995136,4476044000,H
충청남도,부여군,초촌면,-,36.270491,127.024007,4476045000,H
충청남도,서천군,장항읍,-,36.020084,126.687328,4477025000,H
충청남도,서천군,서천읍,-,36.085452,126.701530,4477025300,H
충청남도,서천군,마서면,-,36.048963,126.691742,4477031000,H
충청남도,서천군,화양면,-,36.051364,126.786371,4477032000,H
충청남도,서천군,기산면,-,36.078903,126.759702,4477033000,H
충청남도,서천군,한산면,-,36.087314,126.826146,4477034000,H
충청남도,서천군,마산면,-,36.136714,126.790280,4477035000,H
충청남도,서천군,시초면,-,36.117672,126.753384,4477036000,H
충청남도,서천군,문산면,-,36.151193,126.738396,4477037000,H
충청남도,서천군,판교면,-,36.154423,126.680147,4477038000,H
충청남도,서천군,종천면,-,36.110696,126.660676,4477039000,H
충청남도,서천군,비인면,-,36.141842,126.613192,4477040000,H
충청남도,서천군,서면,-,36.158376,126.554235,4477041000,H
충청남도,청양군,청양읍,-,36.448819,126.790170,4479025000,H
충청남도,청양군,운곡면,-,36.527482,126.853966,4479031000,H
충청남도,청양군,대치면,-,36.447188,126.859677,4479032000,H
충청남도,청양군,정산면,-,36.423615,126.937121,4479033000,H
충청남도,청양군,목면,-,36.413465,126.994079,4479034000,H
충청남도,청양군,청남면,-,36.349094,126.948340,4479035000,H
충청남도,청양군,장평면,-,36.365446,126.884137,4479036000,H
충청남도,청양군,남양면,-,36.391422,126.771587,4479037000,H
충청남도,청양군,화성면,-,36.442975,126.715563,4479038000,H
충청남도,청양군,비봉면,-,36.498732,126.781793,4479039000,H
충청남도,홍성군,홍성읍,-,36.593042,126.662736,4480025000,H
충청남도,홍성군,광천읍,-,36.508655,126.638558,4480025300,H
충청남도,홍성군,홍북읍,-,36.641407,126.685405,4480025600,H
충청남도,홍성군,금마면,-,36.608121,126.730491,4480032000,H
충청남도,홍성군,홍동면,-,36.556711,126.704669,4480033000,H
충청남도,홍성군,장곡면,-,36.502439,126.708476,4480034000,H
충청남도,홍성군,은하면,-,36.530631,126.587925,4480035000,H
충청남도,홍성군,결성면,-,36.550166,126.547998,4480036000,H
충청남도,홍성군,서부면,-,36.574393,126.493158,4480037000,H
충청남도,홍성군,갈산면,-,36.618534,126.547880,4480038000,H
충청남도,홍성군,구항면,-,36.573059,126.618827,4480039000,H
충청남도,예산군,예산읍,-,36.703743,126.855025,4481025000,H
충청남도,예산군,삽교읍,-,36.691336,126.714790,4481025300,H
충청남도,예산군,대술면,-,36.666681,126.917926,4481031000,H
충청남도,예산군,신양면,-,36.602561,126.879714,4481032000,H
충청남도,예산군,광시면,-,36.563826,126.793596,4481033000,H
충청남도,예산군,대흥면,-,36.633042,126.821242,4481034000,H
충청남도,예산군,응봉면,-,36.645900,126.774659,4481035000,H
충청남도,예산군,덕산면,-,36.677882,126.626867,4481036000,H
충청남도,예산군,봉산면,-,36.744407,126.667583,4481037000,H
충청남도,예산군,고덕면,-,36.755918,126.723781,4481038000,H
충청남도,예산군,신암면,-,36.744668,126.805955,4481039000,H
충청남도,예산군,오가면,-,36.692665,126.790959,4481040000,H
충청남도,태안군,태안읍,-,36.753517,126.312574,4482525000,H
충청남도,태안군,안면읍,-,36.521006,126.357763,4482525300,H
충청남도,태안군,고남면,-,36.434603,126.396655,4482531000,H
충청남도,태안군,남면,-,36.652477,126.309313,4482532000,H
충청남도,태안군,근흥면,-,36.713751,126.193408,4482533000,H
충청남도,태안군,소원면,-,36.777545,126.179669,4482534000,H
충청남도,태안군,원북면,-,36.836351,126.234225,4482535000,H
충청남도,태안군,이원면,-,36.886641,126.289142,4482536000,H
전라북도,전주시 완산구,중앙동,-,35.823525,127.140598,4511151000,H
전라북도,전주시 완산구,풍남동,-,35.817062,127.148060,4511153000,H
전라북도,전주시 완산구,노송동,-,35.824390,127.158340,4511160500,H
전라북도,전주시 완산구,완산동,-,35.809180,127.134811,4511163500,H
전라북도,전주시 완산구,동서학동,-,35.802505,127.158272,4511165000,H
전라북도,전주시 완산구,서서학동,-,35.793326,127.152561,4511166000,H
전라북도,전주시 완산구,중화산1동,-,35.814783,127.134363,4511167100,H
전라북도,전주시 완산구,중화산2동,-,35.817705,127.122236,4511167200,H
전라북도,전주시 완산구,서신동,-,35.832341,127.115854,4511168000,H
전라북도,전주시 완산구,평화1동,-,35.795450,127.139484,4511169100,H
전라북도,전주시 완산구,평화2동,-,35.785250,127.134827,4511169200,H
전라북도,전주시 완산구,삼천1동,-,35.796899,127.120429,4511170100,H
전라북도,전주시 완산구,삼천2동,-,35.785905,127.100031,4511170200,H
전라북도,전주시 완산구,삼천3동,-,35.796268,127.080686,4511170300,H
전라북도,전주시 완산구,효자1동,-,35.805966,127.122852,4511171100,H
전라북도,전주시 완산구,효자2동,-,35.805782,127.099220,4511171200,H
전라북도,전주시 완산구,효자3동,-,35.824707,127.096516,4511171300,H
전라북도,전주시 완산구,효자4동,-,35.817669,127.101531,4511171400,H
전라북도,전주시 완산구,효자5동,-,35.829622,127.093284,4511173000,H
전라북도,전주시 덕진구,진북동,-,35.827984,127.134031,4511352500,H
전라북도,전주시 덕진구,인후1동,-,35.832647,127.159769,4511354000,H
전라북도,전주시 덕진구,인후2동,-,35.842294,127.147535,4511355000,H
전라북도,전주시 덕진구,인후3동,-,35.827898,127.161203,4511356000,H
전라북도,전주시 덕진구,덕진동,-,35.845318,127.120647,4511357000,H
전라북도,전주시 덕진구,금암1동,-,35.837423,127.133120,4511358000,H
전라북도,전주시 덕진구,금암2동,-,35.838585,127.143081,4511359000,H
전라북도,전주시 덕진구,팔복동,-,35.853657,127.106218,4511360000,H
전라북도,전주시 덕진구,우아1동,-,35.816786,127.198479,4511361100,H
전라북도,전주시 덕진구,우아2동,-,35.832748,127.170416,4511361200,H
전라북도,전주시 덕진구,호성동,-,35.863625,127.149632,4511362000,H
전라북도,전주시 덕진구,송천1동,-,35.859905,127.126133,4511364100,H
전라북도,전주시 덕진구,송천2동,-,35.871638,127.122106,4511364200,H
전라북도,전주시 덕진구,조촌동,-,35.874521,127.069241,4511365000,H
전라북도,전주시 덕진구,동산동,-,35.867937,127.085086,4511366000,H
전라북도,전주시 덕진구,혁신동,-,35.832386,127.061277,4511367000,H
전라북도,군산시,옥구읍,-,35.905719,126.690947,4513025000,H
전라북도,군산시,옥산면,-,35.940927,126.740228,4513031000,H
